,Player Name,Birth Year,Age,Seasons in NBA,Team (3 Letter)
25166,Truck Robinson,,24.0,2,WSB
25167,Wali Jones,1942.0,33.0,11,TOT
25168,Wali Jones,1942.0,33.0,11,DET
25169,Wali Jones,1942.0,33.0,11,PHI
25170,Walt Frazier,,30.0,9,NYK
25171,Walt Wesley,,31.0,10,LAL
25172,Wes Unseld,,29.0,8,WSB
25173,Wil Jones,1947.0,28.0,7,KEN
25174,Wilbur Holland,,24.0,1,ATL
25175,William Franklin,,26.0,3,SAA
25176,Willie Norwood,,28.0,5,SEA
25177,Willie Wise,1947.0,28.0,7,VIR
25178,World B. Free,,22.0,1,PHI
25179,Zaid Abdul-Aziz,,29.0,8,SEA
25180,Aaron James,,22.0,1,NOJ
25181,Al Eberhard,,22.0,1,DET
25182,Al Skinner,1952.0,22.0,1,NYA
25183,Al Smith,,28.0,4,UTS
25184,Allan Bristow,1951.0,23.0,2,PHI
25185,Archie Clark,,33.0,9,SEA
25186,Art Williams,1939.0,35.0,8,SDA
25187,Artis Gilmore,1949.0,25.0,4,KEN
25188,Aulcie Perry,,24.0,1,VIR
25189,Austin Carr,,26.0,4,CLE
25190,Barry Clemens,,31.0,10,POR
25191,Barry Parkhill,,23.0,2,VIR
25192,Ben Clyde,,23.0,1,BOS
25193,Bernie Fryer,1949.0,25.0,2,NOJ
25194,Bernie Fryer,1949.0,25.0,2,SSL
25195,Bernie Harris,,24.0,1,BUF
25196,Bill Bradley,1943.0,31.0,8,NYK
25197,Bill Bridges,,35.0,13,TOT
25198,Bill Bridges,,35.0,13,LAL
25199,Bill Bridges,,35.0,13,GSW
25200,Bill Hewitt,,30.0,6,CHI
25201,Bill Higgins,,22.0,1,VIR
25202,Bill Keller,,27.0,6,INA
25203,Bill Ligon,,22.0,1,DET
25204,Bill Melchionni,1944.0,30.0,8,NYA
25205,Bill Walton,,22.0,1,POR
25206,Billy Cunningham,1943.0,31.0,10,PHI
25207,Billy Harris,,23.0,1,SDA
25208,Billy Knight,1952.0,22.0,1,INA
25209,Billy Paultz,1948.0,26.0,5,NYA
25210,Billy Schaeffer,,23.0,2,NYA
25211,Billy Shepherd,,25.0,3,MMS
25212,Bingo Smith,,28.0,6,CLE
25213,Bird Averitt,1952.0,22.0,2,KEN
25214,Bo Lamar,1951.0,23.0,2,SDA
25215,Bob Dandridge,,27.0,6,MIL
25216,Bob Kauffman,,28.0,7,ATL
25217,Bob Lanier,,26.0,5,DET
25218,Bob Love,,32.0,9,CHI
25219,Bob McAdoo,,23.0,3,BUF
25220,Bob Nash,1950.0,24.0,3,SDA
25221,Bob Netolicky,,32.0,8,INA
25222,Bob Rule,,30.0,8,MIL
25223,Bob Warren,,28.0,7,SAA
25224,Bob Weiss,,32.0,10,BUF
25225,Bobby Jones,1951.0,23.0,1,DNA
25226,Bobby Wilson,1951.0,24.0,1,CHI
25227,Brian Taylor,1951.0,23.0,3,NYA
25228,Brian Winters,,22.0,1,LAL
25229,Bruce Seals,1953.0,21.0,2,UTS
25230,Bud Stallworth,,25.0,3,NOJ
25231,Butch Beard,,27.0,5,GSW
25232,Byron Beck,1945.0,30.0,8,DNA
25233,Caldwell Jones,1950.0,24.0,2,SDA
25234,Calvin Murphy,,26.0,5,HOU
25235,Campy Russell,,23.0,1,CLE
25236,Cazzie Russell,,30.0,9,LAL
25237,Charles Dudley,,24.0,2,GSW
25238,Charles Edge,,24.0,2,INA
25239,Charles Johnson,,25.0,3,GSW
25240,Charlie Scott,1948.0,26.0,5,PHO
25241,Chet Walker,,34.0,13,CHI
25242,Chris Ford,,26.0,3,DET
25243,Chuck Terry,1950.0,24.0,3,SAA
25244,Chuck Williams,1946.0,28.0,5,MMS
25245,Cincinnatus Powell,,32.0,8,VIR
25246,Claude Terry,1950.0,25.0,3,DNA
25247,Clem Haskins,,31.0,8,WSB
25248,Cliff Meely,,27.0,4,HOU
25249,Clifford Ray,,26.0,4,GSW
25250,Clyde Dickey,,23.0,1,UTS
25251,Clyde Lee,,30.0,9,TOT
25252,Clyde Lee,,30.0,9,ATL
25253,Clyde Lee,,30.0,9,PHI
25254,Coby Dietrick,1948.0,26.0,5,SAA
25255,Collis Jones,,25.0,4,MMS
25256,Collis Temple,,22.0,1,SAA
25257,Connie Hawkins,1942.0,32.0,8,LAL
25258,Connie Norman,,21.0,1,PHI
25259,Corky Calhoun,,24.0,3,TOT
25260,Corky Calhoun,,24.0,3,PHO
25261,Corky Calhoun,,24.0,3,LAL
25262,Cornell Warner,,26.0,5,MIL
25263,Curtis Perry,,26.0,5,PHO
25264,Curtis Rowe,,25.0,4,DET
25265,Dale Schlueter,,29.0,7,BUF
25266,Dan Anderson,1951.0,24.0,1,POR
25267,Dan Issel,1948.0,26.0,5,KEN
25268,Darnell Hillman,1949.0,25.0,4,INA
25269,Darrell Elston,1952.0,22.0,1,VIR
25270,Dave Bing,,31.0,9,DET
25271,Dave Cowens,,26.0,5,BOS
25272,Dave Robisch,1949.0,25.0,4,DNA
25273,Dave Stallworth,,33.0,8,NYK
25274,Dave Twardzik,1950.0,24.0,3,VIR
25275,Dave Wohl,,25.0,4,HOU
25276,David Vaughn,1952.0,22.0,1,VIR
25277,Dean Meminger,,26.0,4,ATL
25278,Dean Tolson,,23.0,1,SEA
25279,Dennis Awtrey,,26.0,5,PHO
25280,Dennis Bell,,23.0,2,NYK
25281,Dennis DuVal,,22.0,1,WSB
25282,Dennis Wuycik,,24.0,3,SSL
25283,Derrek Dickey,,23.0,2,GSW
25284,Dick Cunningham,,28.0,7,MIL
25285,Dick Gibbs,,26.0,4,WSB
25286,Dick Snyder,,30.0,9,CLE
25287,Dick Van Arsdale,,31.0,10,PHO
25288,Don Adams,1947.0,27.0,5,DET
25289,Don Adams,1947.0,27.0,5,SSL
25290,Don Buse,1950.0,24.0,3,INA
25291,Don Chaney,1946.0,28.0,7,BOS
25292,Don Kojis,,36.0,12,KCO
25293,Don May,,29.0,7,KCO
25294,Don Nelson,,34.0,13,BOS
25295,Don Smith,1951.0,23.0,1,PHI
25296,Donald Washington,,22.0,1,DNA
25297,Donnie Freeman,1944.0,30.0,8,SAA
25298,Doug Collins,,23.0,2,PHI
25299,Dwight Davis,,25.0,3,CLE
25300,Dwight Jones,,22.0,2,ATL
25301,E.C. Coleman,,24.0,2,NOJ
25302,Earl Monroe,,30.0,8,NYK
25303,Earl Williams,,23.0,1,PHO
25304,Ed Manning,1944.0,31.0,8,NYA
25305,Ed Ratleff,,24.0,2,HOU
25306,Elmore Smith,,25.0,4,LAL
25307,Elvin Hayes,,29.0,7,WSB
25308,Eric Money,,19.0,1,DET
25309,Ernie DiGregorio,,24.0,2,BUF
25310,Fatty Taylor,1946.0,28.0,6,DNA
25311,Fly Williams,,21.0,1,SSL
25312,Foots Walker,,23.0,1,CLE
25313,Frank Kendrick,,24.0,1,GSW
25314,Fred Brown,,26.0,4,SEA
25315,Fred Carter,,29.0,6,PHI
25316,Fred Foster,,28.0,7,CLE
25317,Fred Saunders,,23.0,1,PHO
25318,Freddie Boyd,,24.0,3,PHI
25319,Freddie Lewis,1943.0,31.0,9,TOT
25320,Freddie Lewis,1943.0,31.0,9,MMS
25321,Freddie Lewis,1943.0,31.0,9,SSL
25322,Gail Goodrich,,31.0,10,LAL
25323,Gar Heard,,26.0,5,BUF
25324,Gary Brokaw,,21.0,1,MIL
25325,Gary Melchionni,,24.0,2,PHO
25326,Gene Littles,,31.0,6,KEN
25327,Gene Moore,,29.0,7,SSL
25328,Geoff Petrie,,26.0,5,POR
25329,George Adams,,25.0,3,SDA
25330,George Carter,1944.0,31.0,7,MMS
25331,George Gervin,1952.0,22.0,3,SAA
25332,George Irvine,,26.0,5,VIR
25333,George Johnson,1948.0,26.0,3,GSW
25334,George Karl,1951.0,23.0,2,SAA
25335,George McGinnis,1950.0,24.0,4,INA
25336,George Thompson,1947.0,27.0,6,MIL
25337,George Trapp,,26.0,4,DET
25338,Gerald Govan,,33.0,8,UTS
25339,Glen Combs,,28.0,7,VIR
25340,Glenn McDonald,,22.0,1,BOS
25341,Goo Kennedy,1949.0,25.0,4,SSL
25342,Greg Jackson,,22.0,1,TOT
25343,Greg Jackson,,22.0,1,NYK
25344,Greg Jackson,,22.0,1,PHO
25345,Greg Lee,1951.0,23.0,1,SDA
25346,Greg Smith,1947.0,28.0,7,POR
25347,Gus Bailey,,23.0,1,HOU
25348,Gus Gerard,1953.0,21.0,1,SSL
25349,Hank Finkel,,32.0,9,BOS
25350,Hank Williams,,22.0,1,UTS
25351,Happy Hairston,,32.0,11,LAL
25352,Harthorne Wingo,,27.0,3,NYK
25353,Harvey Catchings,,23.0,1,PHI
25354,Henry Bibby,,25.0,3,TOT
25355,Henry Bibby,,25.0,3,NYK
25356,Henry Bibby,,25.0,3,NOJ
25357,Herm Gilliam,,28.0,6,ATL
25358,Howard Porter,,26.0,4,TOT
25359,Howard Porter,,26.0,4,NYK
25360,Howard Porter,,26.0,4,DET
25361,Jack Marin,,30.0,9,BUF
25362,Jamaal Wilkes,,21.0,1,GSW
25363,James Silas,1949.0,25.0,3,SAA
25364,Jan van Breda Kolff,1951.0,23.0,1,DNA
25365,Jeff Mullins,,32.0,11,GSW
25366,Jerry Sloan,,32.0,10,CHI
25367,Jesse Dark,,23.0,1,NYK
25368,Jim Ard,1948.0,26.0,5,BOS
25369,Jim Barnett,,30.0,9,TOT
25370,Jim Barnett,,30.0,9,NOJ
25371,Jim Barnett,,30.0,9,NYK
25372,Jim Bradley,,22.0,2,KEN
25373,Jim Brewer,,23.0,2,CLE
25374,Jim Chones,1949.0,25.0,3,CLE
25375,Jim Cleamons,,25.0,4,CLE
25376,Jim Davis,,33.0,8,DET
25377,Jim Eakins,1946.0,28.0,7,UTS
25378,Jim Fox,,31.0,8,SEA
25379,Jim McMillian,,26.0,5,BUF
25380,Jim O'Brien,,23.0,2,MMS
25381,Jim Owens,,24.0,2,PHO
25382,Jim Price,,25.0,3,TOT
25383,Jim Price,,25.0,3,LAL
25384,Jim Price,,25.0,3,MIL
25385,Jim Washington,,31.0,10,TOT
25386,Jim Washington,,31.0,10,ATL
25387,Jim Washington,,31.0,10,BUF
25388,Jimmy Foster,,23.0,1,SSL
25389,Jimmy Jones,1945.0,30.0,8,WSB
25390,Jimmy O'Brien,,24.0,4,SDA
25391,Jimmy Walker,,30.0,8,KCO
25392,Jo Jo White,,28.0,6,BOS
25393,Joe Caldwell,1941.0,33.0,11,SSL
25394,Joe Hamilton,,26.0,5,KEN
25395,John Block,,30.0,9,TOT
25396,John Block,,30.0,9,NOJ
25397,John Block,,30.0,9,CHI
25398,John Brisker,1947.0,27.0,6,SEA
25399,John Brown,,23.0,2,ATL
25400,John Drew,,20.0,1,ATL
25401,John Gianelli,,24.0,3,NYK
25402,John Havlicek,,34.0,13,BOS
25403,John Hummer,,26.0,5,SEA
25404,John Johnson,,27.0,5,POR
25405,John Mengelt,,25.0,4,DET
25406,John Roche,1949.0,25.0,4,TOT
25407,John Roche,1949.0,25.0,4,KEN
25408,John Roche,1949.0,25.0,4,UTS
25409,John Tschogl,,24.0,3,PHI
25410,John Wetzel,,30.0,6,ATL
25411,John Williamson,1951.0,23.0,2,NYA
25412,Johnny Neumann,1951.0,23.0,4,TOT
25413,Johnny Neumann,1951.0,23.0,4,VIR
25414,Johnny Neumann,1951.0,23.0,4,INA
25415,Jon McGlocklin,,31.0,10,MIL
25416,Julius Erving,1950.0,24.0,4,NYA
25417,Julius Keye,,28.0,6,MMS
25418,Kareem Abdul-Jabbar,,27.0,6,MIL
25419,Keith Erickson,,30.0,10,PHO
25420,Ken Boyd,,22.0,1,NOJ
25421,Ken Charles,,23.0,2,BUF
25422,Ken Durrett,,26.0,4,TOT
25423,Ken Durrett,,26.0,4,KCO
25424,Ken Durrett,,26.0,4,PHI
25425,Kenny McIntosh,,26.0,4,SEA
25426,Kermit Washington,,23.0,2,LAL
25427,Kevin Joyce,,23.0,2,INA
25428,Kevin Kunnert,,23.0,2,HOU
25429,Kevin Porter,,24.0,3,WSB
25430,Kevin Restani,,23.0,1,MIL
25431,Kevin Stacom,,23.0,1,BOS
25432,LaRue Martin,,24.0,3,POR
25433,Lamar Green,1947.0,27.0,6,NOJ
25434,Lamar Green,1947.0,27.0,6,VIR
25435,Larry Finch,,23.0,2,MMS
25436,Larry Kenon,1952.0,22.0,2,NYA
25437,Larry McNeill,,24.0,2,KCO
25438,Larry Miller,,28.0,7,UTS
25439,Larry Steele,,25.0,4,POR
25440,Lee Davis,,29.0,7,SDA
25441,Lee Winfield,,27.0,6,BUF
25442,Len Elmore,1952.0,22.0,1,INA
25443,Len Kosmalski,,23.0,1,KCO
25444,Lenny Wilkens,,37.0,15,POR
25445,Leon Benbow,,24.0,1,CHI
25446,Leonard Gray,,23.0,1,SEA
25447,Leroy Ellis,,34.0,13,PHI
25448,Lionel Billingy,,22.0,1,VIR
25449,Lloyd Batts,,23.0,1,VIR
25450,Lloyd Neal,,24.0,3,POR
25451,Lou Hudson,,30.0,9,ATL
25452,Louie Dampier,1944.0,30.0,8,KEN
25453,Louie Nelson,,23.0,2,NOJ
25454,Lucius Allen,,27.0,6,TOT
25455,Lucius Allen,,27.0,6,MIL
25456,Lucius Allen,,27.0,6,LAL
25457,Luke Witte,,24.0,2,CLE
25458,Mack Calvin,1947.0,27.0,6,DNA
25459,Marv Roberts,1950.0,25.0,4,KEN
25460,Marvin Barnes,1952.0,22.0,1,SSL
25461,Matt Guokas,1944.0,30.0,9,CHI
25462,Maurice Lucas,1952.0,22.0,1,SSL
25463,Mel Counts,,33.0,11,NOJ
25464,Mel Daniels,1944.0,30.0,8,MMS
25465,Mel Davis,,24.0,2,NYK
25466,Mickey Davis,1950.0,24.0,4,MIL
25467,Mickey Johnson,,22.0,1,CHI
25468,Mike Bantom,,23.0,2,PHO
25469,Mike Barr,1950.0,24.0,3,SSL
25470,Mike D'Antoni,1951.0,23.0,2,KCO
25471,Mike Gale,1950.0,24.0,4,NYA
25472,Mike Green,1951.0,23.0,2,DNA
25473,Mike Jackson,,25.0,3,VIR
25474,Mike Newlin,,26.0,4,HOU
25475,Mike Riordan,,29.0,7,WSB
25476,Mike Sojourner,,21.0,1,ATL
25477,Milt Williams,1945.0,29.0,4,SSL
25478,Moses Malone,1955.0,19.0,1,UTS
25479,Nate Hawthorne,,25.0,2,PHO
25480,Nate Thurmond,,33.0,12,CHI
25481,Nate Williams,,24.0,4,TOT
25482,Nate Williams,,24.0,4,KCO
25483,Nate Williams,,24.0,4,NOJ
25484,Neal Walk,,26.0,6,TOT
25485,Neal Walk,,26.0,6,NOJ
25486,Neal Walk,,26.0,6,NYK
25487,Nick Weatherspoon,,24.0,2,WSB
25488,Norm Van Lier,,27.0,6,CHI
25489,Ollie Johnson,,25.0,3,TOT
25490,Ollie Johnson,,25.0,3,NOJ
25491,Ollie Johnson,,25.0,3,KCO
25492,Otto Moore,,28.0,7,TOT
25493,Otto Moore,,28.0,7,DET
25494,Otto Moore,,28.0,7,NOJ
25495,Owen Wells,,24.0,1,HOU
25496,Pat Riley,,29.0,8,LAL
25497,Patrick McFarland,,23.0,2,DNA
25498,Paul Ruffner,1948.0,26.0,4,BUF
25499,Paul Silas,,31.0,11,BOS
25500,Paul Westphal,,24.0,3,BOS
25501,Perry Warbington,,22.0,1,PHI
25502,Pete Maravich,,27.0,5,NOJ
25503,Phil Chenier,,24.0,4,WSB
25504,Phil Hankinson,,23.0,2,BOS
25505,Phil Jackson,,29.0,7,NYK
25506,Phil Lumpkin,,23.0,1,POR
25507,Phil Smith,,22.0,1,GSW
25508,Ralph Simpson,1949.0,25.0,5,DNA
25509,Randy Denton,1949.0,25.0,4,UTS
25510,Randy Smith,,26.0,4,BUF
25511,Red Robbins,,30.0,8,TOT
25512,Red Robbins,,30.0,8,KEN
25513,Red Robbins,,30.0,8,VIR
25514,Reggie Royals,,24.0,1,SDA
25515,Rich Jones,1946.0,28.0,6,SAA
25516,Rick Adelman,,28.0,7,TOT
25517,Rick Adelman,,28.0,7,CHI
25518,Rick Adelman,,28.0,7,NOJ
25519,Rick Adelman,,28.0,7,KCO
25520,Rick Barry,1944.0,30.0,9,GSW
25521,Rick Mount,,28.0,5,MMS
25522,Rick Roberson,,27.0,6,NOJ
25523,Rod Derline,,22.0,1,SEA
25524,Roger Brown,1942.0,32.0,8,TOT
25525,Roger Brown,1942.0,32.0,8,MMS
25526,Roger Brown,1942.0,32.0,8,UTS
25527,Roger Brown,1942.0,32.0,8,INA
25528,Ron Behagen,,24.0,2,KCO
25529,Ron Boone,1946.0,28.0,7,UTS
25530,Ron Riley,,24.0,3,HOU
25531,Ron Williams,,30.0,7,MIL
25532,Ronald Thomas,,24.0,3,KEN
25533,Ronnie Robinson,,23.0,2,MMS
25534,Rowland Garrett,,24.0,3,CHI
25535,Roy McPipe,,24.0,1,UTS
25536,Rudy Tomjanovich,,26.0,5,HOU
25537,Russ Lee,,25.0,3,NOJ
25538,Sam Lacey,,26.0,5,KCO
25539,Scott English,1950.0,24.0,3,SDA
25540,Scott Wedman,,22.0,1,KCO
25541,Sidney Wicks,,25.0,4,POR
25542,Slick Watts,,23.0,2,SEA
25543,Spencer Haywood,1949.0,25.0,6,SEA
25544,Stan Love,1949.0,25.0,4,LAL
25545,Stan Love,1949.0,25.0,4,SAA
25546,Stan Washington,,23.0,1,WSB
25547,Steve Bracey,,24.0,3,GSW
25548,Steve Downing,,24.0,2,BOS
25549,Steve Hawes,,24.0,1,HOU
25550,Steve Jones,1942.0,32.0,8,SSL
25551,Steve Kuberski,,27.0,6,MIL
25552,Steve Mix,1947.0,27.0,5,PHI
25553,Steve Patterson,,26.0,4,CLE
25554,Stew Johnson,,30.0,8,TOT
25555,Stew Johnson,,30.0,8,SDA
25556,Stew Johnson,,30.0,8,MMS
25557,Stu Lantz,,28.0,7,TOT
25558,Stu Lantz,,28.0,7,NOJ
25559,Stu Lantz,,28.0,7,LAL
25560,Swen Nater,1950.0,25.0,2,SAA
25561,Tal Skinner,,22.0,1,SEA
25562,Ted McClain,1946.0,28.0,4,KEN
25563,Terry Driscoll,1947.0,27.0,5,MIL
25564,Terry Driscoll,1947.0,27.0,5,SSL
25565,Tim Bassett,1951.0,23.0,2,SDA
25566,Tiny Archibald,,26.0,5,KCO
25567,Toby Kimball,,32.0,9,NOJ
25568,Tom Boerwinkle,,29.0,7,CHI
25569,Tom Burleson,,22.0,1,SEA
25570,Tom Henderson,,23.0,1,ATL
25571,Tom Ingelsby,1951.0,23.0,2,SSL
25572,Tom Kozelko,,23.0,2,WSB
25573,Tom Owens,1949.0,25.0,4,TOT
25574,Tom Owens,1949.0,25.0,4,SSL
25575,Tom Owens,1949.0,25.0,4,MMS
25576,Tom Riker,,24.0,3,NYK
25577,Tom Van Arsdale,,31.0,10,TOT
25578,Tom Van Arsdale,,31.0,10,PHI
25579,Tom Van Arsdale,,31.0,10,ATL
25580,Travis Grant,1950.0,25.0,3,SDA
25581,Truck Robinson,,23.0,1,WSB
25582,Wali Jones,1942.0,32.0,10,UTS
25583,Walt Bellamy,,35.0,14,NOJ
25584,Walt Frazier,,29.0,8,NYK
25585,Walt Wesley,,30.0,9,TOT
25586,Walt Wesley,,30.0,9,PHI
25587,Walt Wesley,,30.0,9,MIL
25588,Wardell Jackson,,23.0,1,SEA
25589,Warren Jabali,,28.0,7,SDA
25590,Wayne Pack,,24.0,1,INA
25591,Wendell Ladner,,26.0,5,NYA
25592,Wes Unseld,,28.0,7,WSB
25593,Wil Jones,1947.0,27.0,6,KEN
25594,William Franklin,,25.0,2,SAA
25595,Willie Norwood,,27.0,4,DET
25596,Willie Sojourner,,26.0,4,NYA
25597,Willie Wise,1947.0,27.0,6,VIR
25598,Zaid Abdul-Aziz,,28.0,7,HOU
25599,Zelmo Beaty,1939.0,35.0,12,LAL
25600,Al Smith,,27.0,3,DNR
25601,Allan Bristow,1951.0,22.0,1,PHI
25602,Allie McGuire,,22.0,1,NYK
25603,Archie Clark,,32.0,8,CAP
25604,Art Williams,1939.0,34.0,7,BOS
25605,Artis Gilmore,1949.0,24.0,3,KEN
25606,Austin Carr,,25.0,3,CLE
25607,Barry Clemens,,30.0,9,CLE
25608,Barry Parkhill,,22.0,1,VIR
25609,Ben Kelso,,24.0,1,DET
25610,Bernie Fryer,1949.0,24.0,1,POR
25611,Bernie Williams,1945.0,28.0,5,VIR
25612,Bill Bradley,1943.0,30.0,7,NYK
25613,Bill Bridges,,34.0,12,LAL
25614,Bill Chamberlain,1949.0,24.0,2,PHO
25615,Bill Keller,,26.0,5,INA
25616,Bill Melchionni,1944.0,29.0,7,NYA
25617,Bill Newton,,23.0,2,INA
25618,Billy Cunningham,1943.0,30.0,9,CAR
25619,Billy James,,23.0,1,KEN
25620,Billy Paultz,1948.0,25.0,4,NYA
25621,Billy Schaeffer,,22.0,1,NYA
25622,Billy Shepherd,,24.0,2,SDA
25623,Bingo Smith,,27.0,5,CLE
25624,Bird Averitt,1952.0,21.0,1,SAA
25625,Bo Lamar,1951.0,22.0,1,SDA
25626,Bob Arnzen,1947.0,26.0,4,INA
25627,Bob Christian,1946.0,27.0,5,PHO
25628,Bob Dandridge,,26.0,5,MIL
25629,Bob Kauffman,,27.0,6,BUF
25630,Bob Lackey,,24.0,2,NYA
25631,Bob Lanier,,25.0,4,DET
25632,Bob Love,,31.0,8,CHI
25633,Bob McAdoo,,22.0,2,BUF
25634,Bob Nash,1950.0,23.0,2,DET
25635,Bob Netolicky,,31.0,7,TOT
25636,Bob Netolicky,,31.0,7,SAA
25637,Bob Netolicky,,31.0,7,INA
25638,Bob Rule,,29.0,7,CLE
25639,Bob Verga,1945.0,28.0,6,POR
25640,Bob Warren,,27.0,6,TOT
25641,Bob Warren,,27.0,6,UTS
25642,Bob Warren,,27.0,6,SAA
25643,Bob Weiss,,31.0,9,CHI
25644,Brian Taylor,1951.0,22.0,2,NYA
25645,Bruce Seals,1953.0,20.0,1,UTS
25646,Bud Stallworth,,24.0,2,SEA
25647,Butch Beard,,26.0,4,GSW
25648,Byron Beck,1945.0,29.0,7,DNR
25649,Caldwell Jones,1950.0,23.0,1,SDA
25650,Calvin Murphy,,25.0,4,HOU
25651,Cazzie Russell,,29.0,8,GSW
25652,Charles Edge,,23.0,1,MMT
25653,Charles Johnson,,24.0,2,GSW
25654,Charlie Davis,,24.0,3,POR
25655,Charlie Scott,1948.0,25.0,4,PHO
25656,Chet Walker,,33.0,12,CHI
25657,Chris Ford,,25.0,2,DET
25658,Chuck Terry,1950.0,23.0,2,MIL
25659,Chuck Terry,1950.0,23.0,2,SAA
25660,Chuck Williams,1946.0,27.0,4,TOT
25661,Chuck Williams,1946.0,27.0,4,SDA
25662,Chuck Williams,1946.0,27.0,4,KEN
25663,Cincinnatus Powell,,31.0,7,VIR
25664,Claude Terry,1950.0,24.0,2,DNR
25665,Clem Haskins,,30.0,7,PHO
25666,Cliff Meely,,26.0,3,HOU
25667,Clifford Ray,,25.0,3,CHI
25668,Clyde Lee,,29.0,8,GSW
25669,Coby Dietrick,1948.0,25.0,4,SAA
25670,Collis Jones,,24.0,3,KEN
25671,Connie Hawkins,1942.0,31.0,7,TOT
25672,Connie Hawkins,1942.0,31.0,7,PHO
25673,Connie Hawkins,1942.0,31.0,7,LAL
25674,Corky Calhoun,,23.0,2,PHO
25675,Cornell Warner,,25.0,4,TOT
25676,Cornell Warner,,25.0,4,CLE
25677,Cornell Warner,,25.0,4,MIL
25678,Curtis Perry,,25.0,4,MIL
25679,Curtis Rowe,,24.0,3,DET
25680,Dale Schlueter,,28.0,6,ATL
25681,Dan Issel,1948.0,25.0,4,KEN
25682,Darnell Hillman,1949.0,24.0,3,INA
25683,Dave Bing,,30.0,8,DET
25684,Dave Cowens,,25.0,4,BOS
25685,Dave DeBusschere,,33.0,12,NYK
25686,Dave Robisch,1949.0,24.0,3,DNR
25687,Dave Stallworth,,32.0,7,CAP
25688,Dave Twardzik,1950.0,23.0,2,VIR
25689,Dave Wohl,,24.0,3,TOT
25690,Dave Wohl,,24.0,3,BUF
25691,Dave Wohl,,24.0,3,HOU
25692,Dean Meminger,,25.0,3,NYK
25693,Dennis Awtrey,,25.0,4,CHI
25694,Dennis Bell,,22.0,1,NYK
25695,Dennis Wuycik,,23.0,2,CAR
25696,Derrek Dickey,,22.0,1,GSW
25697,Dick Barnett,,37.0,14,NYK
25698,Dick Cunningham,,27.0,6,MIL
25699,Dick Garrett,,27.0,5,TOT
25700,Dick Garrett,,27.0,5,NYK
25701,Dick Garrett,,27.0,5,MIL
25702,Dick Gibbs,,25.0,3,SEA
25703,Dick Snyder,,29.0,8,SEA
25704,Dick Van Arsdale,,30.0,9,PHO
25705,Don Adams,1947.0,26.0,4,DET
25706,Don Buse,1950.0,23.0,2,INA
25707,Don Chaney,1946.0,27.0,6,BOS
25708,Don Kojis,,35.0,11,KCO
25709,Don May,,28.0,6,PHI
25710,Don Nelson,,33.0,12,BOS
25711,Donnie Freeman,1944.0,29.0,7,INA
25712,Doug Collins,,22.0,1,PHI
25713,Dwight Davis,,24.0,2,CLE
25714,Dwight Jones,,21.0,1,ATL
25715,E.C. Coleman,,23.0,1,HOU
25716,Earl Monroe,,29.0,7,NYK
25717,Ed Manning,1944.0,30.0,7,CAR
25718,Ed Ratleff,,23.0,1,HOU
25719,Elmore Smith,,24.0,3,LAL
25720,Elvin Hayes,,28.0,6,CAP
25721,Ernie DiGregorio,,23.0,1,BUF
25722,Erwin Mueller,1944.0,29.0,8,MMT
25723,Fatty Taylor,1946.0,27.0,5,VIR
25724,Flynn Robinson,1941.0,32.0,8,SDA
25725,Fred Brown,,25.0,3,SEA
25726,Fred Carter,,28.0,5,PHI
25727,Fred Foster,,27.0,6,CLE
25728,Freddie Boyd,,23.0,2,PHI
25729,Freddie Lewis,1943.0,30.0,8,INA
25730,Gail Goodrich,,30.0,9,LAL
25731,Gar Heard,,25.0,4,BUF
25732,Gary Gregor,1945.0,28.0,6,NYA
25733,Gary Melchionni,,23.0,1,PHO
25734,Gene Littles,,30.0,5,CAR
25735,Gene Moore,,28.0,6,SDA
25736,Geoff Petrie,,25.0,4,POR
25737,George Adams,,24.0,2,SDA
25738,George Carter,1944.0,30.0,6,VIR
25739,George Gervin,1952.0,21.0,2,TOT
25740,George Gervin,1952.0,21.0,2,VIR
25741,George Gervin,1952.0,21.0,2,SAA
25742,George Irvine,,25.0,4,VIR
25743,George Johnson,1947.0,26.0,4,HOU
25744,George Johnson,1948.0,25.0,2,GSW
25745,George Karl,1951.0,22.0,1,SAA
25746,George Lehmann,1942.0,31.0,7,MMT
25747,George McGinnis,1950.0,23.0,3,INA
25748,George Thompson,1947.0,26.0,5,MMT
25749,George Trapp,,25.0,3,DET
25750,Gerald Govan,,32.0,7,UTS
25751,Glen Combs,,27.0,6,TOT
25752,Glen Combs,,27.0,6,UTS
25753,Glen Combs,,27.0,6,MMT
25754,Goo Kennedy,1949.0,24.0,3,SAA
25755,Goose Ligon,,29.0,7,VIR
25756,Greg Smith,1947.0,27.0,6,POR
25757,Hank Finkel,,31.0,8,BOS
25758,Happy Hairston,,31.0,10,LAL
25759,Harthorne Wingo,,26.0,2,NYK
25760,Henry Bibby,,24.0,2,NYK
25761,Herm Gilliam,,27.0,5,ATL
25762,Howard Komives,,32.0,10,KCO
25763,Howard Porter,,25.0,3,CHI
25764,Jack Marin,,29.0,8,TOT
25765,Jack Marin,,29.0,8,HOU
25766,Jack Marin,,29.0,8,BUF
25767,James Silas,1949.0,24.0,2,SAA
25768,Jeff Mullins,,31.0,10,GSW
25769,Jerry Chambers,1943.0,30.0,6,SAA
25770,Jerry Lucas,,33.0,11,NYK
25771,Jerry Pender,,23.0,1,SDA
